id,SalePrice
2736,135606.75296685664
2737,121550.47092864645
2738,137224.71676274628
2739,158195.47307220043
2740,135916.83912995193
2741,146165.94514119456
2742,154225.93926212227
2743,156108.7689534375
2744,163354.72029436062
2745,141346.58659144587
2746,137160.8275905638
2747,151147.92609813102
2748,128333.08104386115
2749,129093.11576081644
2750,127702.53667148146
2751,135580.28121289733
2752,205405.23739143845
2753,147055.11220081465
2754,205068.66891943148
2755,135690.13234872106
2756,95900.2165847334
2757,72675.49866652794
2758,85457.21128346508
2759,165002.27946547492
2760,123177.83898769326
2761,141946.47450178646
2762,144056.65203133033
2763,185332.0652315638
2764,148780.675256199
2765,291030.49597758206
2766,129086.1855092467
2767,88321.15319398482
2768,130932.71345393154
2769,133672.23761304014
2770,142265.38721964575
2771,105108.92667516126
2772,110864.3820937998
2773,165173.35990441235
2774,142073.7024974713
2775,119451.89897838309
2776,141743.55322375218
2777,145715.86692515766
2778,105618.46755607521
2779,123314.53877546653
2780,97296.75764798936
2781,99477.53382218318
2782,95665.7733683637
2783,99784.37848199376
2784,122381.10805972521
2785,137533.0611109275
2786,67588.70415434947
2787,126354.0001783761
2788,74889.41510193684
2789,167987.8772424842
2790,95063.11931880766
2791,111374.62590350283
2792,55767.65549850452
2793,162227.4703544104
2794,100624.20205925927
2795,121372.02590024429
2796,99766.82157111198
2797,195938.45914786457
2798,107770.81704110107
2799,118294.36393313986
2800,71540.48969411037
2801,113192.03183557268
2802,129050.92354083584
2803,168242.22346276423
2804,128009.1429850377
2805,100914.52992436336
2806,81301.08026456775
2807,161203.90111896436
2808,147383.06224111764
2809,132288.87890585273
2810,125322.58892752888
2811,160327.22929571674
2812,167341.4624311155
2813,155873.6790665791
2814,159184.64153911703
2815,97511.3434564357
2816,238681.5022926048
2817,154295.7286699816
2818,130544.6161006317
2819,162790.45497221663
2820,135044.7848909784
2821,105374.32850548276
2822,202749.6081754722
2823,292910.77718482586
2824,170984.8304408114
2825,149154.5209659251
2826,130351.5262795858
2827,136792.2789288326
2828,212729.84641626047
2829,214855.47691838822
2830,227290.2190027955
2831,178179.2241546055
2832,238842.01152406645
2833,305121.84383292927
2834,219747.03450847435
2835,225836.67585012893
2836,190936.68616624817
2837,156625.3014438429
2838,149646.39275576093
2839,172459.23542613274
2840,205231.44595261122
2841,205570.77631650455
2842,230341.02589217454
2843,149655.71347402642
2844,171233.36495070576
2845,127633.55036441167
2846,209792.52999154586
2847,208514.4015072248
2848,218046.0780687978
2849,199279.5374121113
2850,281691.70326420653
2851,215436.4471390635
2852,240057.95644320876
2853,235579.76128287497
2854,137812.9086748929
2855,201708.80383219654
2856,201776.06160638158
2857,190518.61523851362
2858,206851.2096665149
2859,107269.47624385722
2860,122030.28810773756
2861,124165.54544526187
2862,186869.67991252986
2863,128122.28393927308
2864,238169.61040676988
2865,142178.50740106526
2866,140641.70110209216
2867,98368.23626310896
2868,96415.67217957201
2869,101028.33589869986
2870,117082.34517687168
2871,86072.16182213405
2872,49397.31736599335
2873,98908.60823104998
2874,138126.98320932753
2875,114021.17909597997
2876,167060.69025016032
2877,147251.56495315058
2878,165447.71703037532
2879,133472.10624392476
2880,103978.64951251488
2881,145406.24186391511
2882,172067.24830446567
2883,190107.6852053639
2884,202699.43615650095
2885,190222.29677393302
2886,233597.05809006022
2887,99725.83057725187
2888,142982.4712119346
2889,59990.16765043178
2890,81433.07153474013
2891,137479.83350096626
2892,44871.7572435371
2893,73803.37963997934
2894,54650.58161016771
2895,324843.7861413077
2896,277420.1413273944
2897,207874.1174106616
2898,149394.02085671964
2899,213159.04057393316
2900,159574.22764853504
2901,210356.08203682827
2902,183301.9419734754
2903,330980.1906328981
2904,347116.6608272487
2905,86431.09338314338
2906,198402.5485726621
2907,114568.04554284575
2908,130403.2672207142
2909,152888.33048914027
2910,77882.51987501932
2911,83451.10399424894
2912,149013.79964705327
2913,84012.34483234682
2914,79314.20878559569
2915,86317.41272153429
2916,85057.28994249596
2917,164630.53727480726
2918,117468.85550319616
2919,227594.7706269212
